#timestamp total_workers_connected workers_init workers_idle workers_busy total_workers_joined total_workers_removed tasks_waiting tasks_running tasks_complete total_tasks_dispatched total_tasks_complete total_tasks_cancelled start_time total_send_time total_receive_time total_bytes_sent total_bytes_received efficiency idle_percentage capacity bandwidth total_cores total_memory total_disk total_gpus min_cores max_cores min_memory max_memory min_disk max_disk min_gpus max_gpus total_execute_time total_good_execute_time 
1461796311775584 68 0 67 1 70 2 228 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960757 10 1.000000 68 1099963 13353590 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311775758 68 0 68 0 70 2 228 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960753 10 1.000000 68 1099963 13353590 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311903994 69 1 68 0 70 2 228 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960850 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311904416 69 1 67 1 71 2 227 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960841 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311904614 69 1 68 0 71 2 227 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960837 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311905172 69 1 67 1 71 2 226 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960826 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311905359 69 1 68 0 71 2 226 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960822 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311907084 69 0 69 0 71 2 226 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960817 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311907404 69 0 68 1 71 2 225 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960810 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311907580 69 0 69 0 71 2 225 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960807 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311908035 69 0 68 1 71 2 224 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960798 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311908207 69 0 69 0 71 2 224 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960794 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311908634 69 0 68 1 71 2 223 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960786 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311908808 69 0 69 0 71 2 223 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960782 10 1.000000 67 1099962 13353589 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796311909245 69 0 68 1 71 2 222 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960774 10 1.000000 67 1099962 13469070 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796311909418 69 0 69 0 71 2 222 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960770 10 1.000000 67 1099962 13469070 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796311909833 69 0 68 1 71 2 221 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960762 10 1.000000 67 1109657 13469070 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796311910004 69 0 69 0 71 2 221 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960759 10 1.000000 67 1109657 13469070 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796311910458 69 0 68 1 71 2 220 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960750 10 1.000000 67 1109657 13469070 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796311910631 69 0 69 0 71 2 220 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960746 10 1.000000 67 1109657 13469070 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796311911043 69 0 68 1 71 2 219 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960738 10 1.000000 67 1109657 13469070 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796311911213 69 0 69 0 71 2 219 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960735 10 1.000000 67 1109657 13469070 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796311911647 69 0 68 1 71 2 218 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960726 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311911820 69 0 69 0 71 2 218 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960722 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311912105 69 0 69 0 71 2 218 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960717 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311912400 69 0 68 1 71 2 217 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960711 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311912568 69 0 69 0 71 2 217 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960707 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311913015 69 0 68 1 71 2 216 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960699 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311913187 69 0 69 0 71 2 216 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960695 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311913611 69 0 68 1 71 2 215 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960687 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311913783 69 0 69 0 71 2 215 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960683 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311914207 69 0 68 1 71 2 214 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960675 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311914385 69 0 69 0 71 2 214 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960671 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311914797 69 0 68 1 71 2 213 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960663 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311914966 69 0 69 0 71 2 213 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960660 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311915391 69 0 68 1 71 2 212 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960651 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796311915561 69 0 69 0 71 2 212 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.960648 10 1.000000 69 1109657 13469070 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313503672 70 1 69 0 71 2 212 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961919 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313504060 70 1 68 1 72 2 211 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961912 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313504260 70 1 69 0 72 2 211 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961908 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313504805 70 1 68 1 72 2 210 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961897 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313504996 70 1 69 0 72 2 210 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961893 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313506888 70 0 70 0 72 2 210 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961888 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313507191 70 0 69 1 72 2 209 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961882 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313507374 70 0 70 0 72 2 209 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961879 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313507819 70 0 69 1 72 2 208 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961870 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313507990 70 0 70 0 72 2 208 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961867 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313508409 70 0 69 1 72 2 207 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961859 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313508580 70 0 70 0 72 2 207 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961856 10 1.000000 68 1109656 13469069 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313509005 70 0 69 1 72 2 206 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961848 10 1.000000 68 1109656 13584429 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796313509174 70 0 70 0 72 2 206 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961844 10 1.000000 68 1109656 13584429 3 18446744073709551615 1 18446744073709551615 57795 0 1778038 18446744073709551615 4 0 0 
1461796313509590 70 0 69 1 72 2 205 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961836 10 1.000000 68 1111245 13584429 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796313509761 70 0 70 0 72 2 205 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961833 10 1.000000 68 1111245 13584429 3 18446744073709551615 1 0 57795 0 1778038 18446744073709551615 4 0 0 
1461796313510182 70 0 69 1 72 2 204 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961825 10 1.000000 68 1111245 13584429 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796313510358 70 0 70 0 72 2 204 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961821 10 1.000000 68 1111245 13584429 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796313510764 70 0 69 1 72 2 203 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961814 10 1.000000 68 1111245 13584429 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796313510933 70 0 70 0 72 2 203 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961810 10 1.000000 68 1111245 13584429 4 18446744073709551615 1 0 57795 0 1778038 0 4 0 0 
1461796313511359 70 0 69 1 72 2 202 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961802 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313511531 70 0 70 0 72 2 202 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961799 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313511814 70 0 70 0 72 2 202 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961794 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313512093 70 0 69 1 72 2 201 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961788 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313512257 70 0 70 0 72 2 201 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961785 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313512726 70 0 69 1 72 2 200 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961776 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313512898 70 0 70 0 72 2 200 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961772 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313513314 70 0 69 1 72 2 199 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961765 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313513483 70 0 70 0 72 2 199 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961761 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313513903 70 0 69 1 72 2 198 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961753 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313514070 70 0 70 0 72 2 198 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961750 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313514481 70 0 69 1 72 2 197 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961742 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313514648 70 0 70 0 72 2 197 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961739 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313515062 70 0 69 1 72 2 196 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961731 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313515228 70 0 70 0 72 2 196 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961728 10 1.000000 70 1111245 13584429 4 0 1 0 57795 0 1778038 0 4 0 0 
1461796313707369 71 1 70 0 72 2 196 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961869 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313707733 71 1 69 1 73 2 195 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961861 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313707924 71 1 70 0 73 2 195 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961858 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313708457 71 1 69 1 73 2 194 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961848 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313708631 71 1 70 0 73 2 194 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961844 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313710403 71 0 71 0 73 2 194 0 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961839 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313710698 71 0 70 1 73 2 193 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961833 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313710868 71 0 71 0 73 2 193 0 1 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961830 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
1461796313711312 71 0 70 1 73 2 192 1 0 1337 0 0 1461796264685541 0 0 0 0 0.000000 0.961821 10 1.000000 69 1111244 13584428 3 18446744073709551615 1 18446744073709551615 57795 18446744073709551615 1778038 18446744073709551615 4 0 0 
